ensemble,GCM,scenario,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050,y2051,y2052,y2053,y2054,y2055,y2056,y2057,y2058,y2059,y2060,y2061,y2062,y2063,y2064,y2065,y2066,y2067,y2068,y2069,y2070,y2071,y2072,y2073,y2074,y2075,y2076,y2077,y2078,y2079,y2080,y2081,y2082,y2083,y2084,y2085,y2086,y2087,y2088,y2089,y2090,y2091,y2092,y2093,y2094,y2095,y2096,y2097,y2098,y2099,y2100
FAIR,FAIR_2095,FACTS,0.314857,0.343121,0.366254,0.388144,0.411624,0.438776,0.469777,0.504043,0.540447,0.577262,0.612967,0.646859,0.679218,0.711183,0.743319,0.775784,0.808636,0.842134,0.87785,0.917353,0.959206,1.002165,1.045038,1.087174,1.12841,1.167955,1.206405,1.244914,1.284699,1.326526,1.371826,1.420642,1.472049,1.524559,1.575593,1.623663,1.669414,1.713987,1.75791,1.802327,1.848776,1.897987,1.948459,1.998971,2.049664,2.099217,2.146804,2.193092,2.238988,2.28523,2.332383,2.381868,2.434231,2.488281,2.542195,2.594559,2.644984,2.69422,2.743144,2.791707,2.840112,2.888688,2.937946,2.988873,3.041788,3.096099,3.15058,3.204356,3.256603,3.307187,3.355859,3.402588,3.448611,3.494595,3.541327,3.589857,3.639894,3.691007,3.741284,3.788386,3.832465,3.874024,3.913965,3.953169,3.992528,4.033344
FAIR,FAIR_2096,FACTS,0.227727,0.2519,0.276659,0.301635,0.327878,0.356151,0.38309,0.406332,0.427154,0.44659,0.466143,0.486746,0.50828,0.530527,0.553378,0.576783,0.60072,0.625151,0.649906,0.674837,0.700171,0.726068,0.752677,0.78005,0.808191,0.837168,0.866868,0.89712,0.927772,0.958735,0.989846,1.021128,1.052701,1.084748,1.117559,1.151267,1.185684,1.220597,1.255936,1.291551,1.327262,1.363002,1.398976,1.435327,1.472026,1.509225,1.547006,1.585263,1.623868,1.662726,1.701772,1.740844,1.779897,1.819097,1.858665,1.898749,1.939514,1.980907,2.022681,2.06473,2.106954,2.149263,2.191564,2.233723,2.275706,2.317589,2.359289,2.400708,2.441915,2.482856,2.523526,2.563899,2.603816,2.64321,2.682004,2.720101,2.757556,2.794427,2.830964,2.867433,2.903789,2.939956,2.975818,3.011288,3.046272,3.080639
FAIR,FAIR_2097,FACTS,0.234056,0.256449,0.275291,0.293898,0.314762,0.339488,0.367401,0.397412,0.428588,0.459652,0.489598,0.518109,0.545578,0.572994,0.600782,0.629049,0.657621,0.686572,0.717152,0.750493,0.785319,0.820702,0.855761,0.890162,0.923879,0.956436,0.988322,1.020425,1.053672,1.08858,1.126147,1.166214,1.207962,1.250196,1.291017,1.329506,1.366423,1.402769,1.43898,1.475922,1.514686,1.555664,1.597527,1.63934,1.68126,1.722296,1.761931,1.800795,1.839645,1.879026,1.919317,1.961536,2.005933,2.051451,2.096662,2.140584,2.183099,2.224933,2.266776,2.308549,2.35039,2.392514,2.435276,2.479366,2.52491,2.571352,2.617656,2.663156,2.707295,2.750088,2.791413,2.831346,2.870896,2.910537,2.950818,2.992444,3.035015,3.078112,3.120221,3.15968,3.196838,3.232227,3.266633,3.300729,3.335157,3.370816
FAIR,FAIR_2098,FACTS,0.344731,0.377047,0.40392,0.429652,0.457713,0.49071,0.527942,0.567941,0.60963,0.651453,0.692449,0.732361,0.77146,0.8108,0.850836,0.891654,0.932801,0.974168,1.017334,1.063774,1.112093,1.161193,1.210018,1.258098,1.30537,1.351205,1.396123,1.441155,1.487455,1.535709,1.587188,1.641813,1.698657,1.756305,1.812421,1.86578,1.91706,1.967339,2.017177,2.067661,2.120187,2.175337,2.231614,2.287894,2.344344,2.399763,2.453486,2.506229,2.558871,2.612084,2.666353,2.722942,2.782241,2.843043,2.90363,2.962757,3.020273,3.07704,3.133852,3.19061,3.247468,3.304689,3.362709,3.422381,3.483912,3.546671,3.60938,3.67117,3.731335,3.789835,3.846493,3.901357,3.955621,4.009884,4.064845,4.121408,4.179193,4.237741,4.295239,4.349603,4.40113,4.450387,4.498279,4.545627,4.593233,4.642238
FAIR,FAIR_2099,FACTS,0.351966,0.387979,0.41949,0.450003,0.482441,0.519428,0.560225,0.603415,0.647737,0.691216,0.732314,0.770529,0.806421,0.841591,0.876806,0.912306,0.948032,0.98423,1.022929,1.066058,1.111671,1.15822,1.20422,1.24898,1.292374,1.333518,1.373329,1.41338,1.455185,1.499646,1.548478,1.601574,1.657671,1.714835,1.769857,1.821022,1.869228,1.915943,1.96194,2.008727,2.058236,2.1113,2.165919,2.220567,2.275465,2.328973,2.380323,2.430582,2.480884,2.532098,2.584858,2.640867,2.700657,2.762589,2.824311,2.884096,2.941652,2.998096,3.054546,3.110911,3.167433,3.224491,3.282698,3.343238,3.406412,3.471385,3.536582,3.600943,3.663485,3.724137,3.782644,3.839049,3.894961,3.951194,4.008697,4.068712,4.130801,4.194387,4.256974,4.315672,4.370812,4.423119,4.473791,4.523927,4.574616,4.627419
FAIR,FAIR_2100,FACTS,0.303924,0.330746,0.354714,0.378547,0.404266,0.433069,0.464583,0.498216,0.532916,0.567099,0.599652,0.630287,0.659478,0.688514,0.717966,0.74799,0.778915,0.811207,0.846308,0.885583,0.927271,0.970046,1.012659,1.05457,1.09568,1.135295,1.174219,1.213745,1.255032,1.298736,1.346161,1.397122,1.450537,1.504819,1.557414,1.607032,1.654679,1.7017,1.748648,1.796661,1.847202,1.900829,1.955823,2.010935,2.066349,2.120739,2.173438,2.225281,2.277228,2.329987,2.38406,2.440796,2.500566,2.561997,2.623196,2.682825,2.740654,2.797591,2.854566,2.911498,2.968586,3.026128,3.08461,3.144961,3.207381,3.27116,3.334985,3.397995,3.459424,3.519251,3.577294,3.633621,3.689549,3.745713,3.802852,3.861923,3.922525,3.984173,4.044833,4.102232,4.156739,4.209001,4.260019,4.31068,4.361841,4.414717
FAIR,FAIR_2101,FACTS,0.346581,0.384644,0.41851,0.452034,0.488205,0.529652,0.574652,0.621213,0.668023,0.713017,0.75439,0.791766,0.826317,0.860259,0.894506,0.929319,0.964856,1.001604,1.041795,1.087385,1.135559,1.184455,1.23232,1.278625,1.323369,1.365696,1.407249,1.450169,1.495947,1.545301,1.599959,1.65934,1.721703,1.784652,1.84453,1.899747,1.951857,2.002806,2.053518,2.105721,2.161508,2.221518,2.283013,2.344212,2.405517,2.465015,2.522031,2.57804,2.634462,2.692254,2.752045,2.815731,2.883631,2.953545,3.022666,3.089189,3.15317,3.21625,3.279784,3.343566,3.407851,3.47302,3.539743,3.609315,3.681885,3.756286,3.830473,3.90326,3.973725,4.042103,4.108253,4.172428,4.236652,4.301788,4.368846,4.439105,4.511735,4.585932,4.658643,4.72671,4.79101,4.852666,4.913245,4.97399,5.036079,5.101153
FAIR,FAIR_2102,FACTS,0.312306,0.341783,0.367113,0.391662,0.417581,0.446622,0.479695,0.516995,0.556905,0.596969,0.634723,0.668943,0.700139,0.730021,0.75947,0.788787,0.818409,0.848977,0.882647,0.921573,0.963675,1.007167,1.050333,1.09224,1.132638,1.170407,1.206525,1.242739,1.28074,1.321594,1.367296,1.417889,1.472059,1.527692,1.581144,1.63031,1.676244,1.720669,1.764318,1.8088,1.856282,1.907784,1.961185,2.014755,2.068683,2.121098,2.170889,2.219039,2.266804,2.315205,2.36502,2.418233,2.475597,2.535416,2.595107,2.652664,2.707506,2.760673,2.813433,2.865746,2.91792,2.970434,3.024019,3.080072,3.139044,3.200102,3.261496,3.321986,3.380452,3.436751,3.490564,3.541873,3.59244,3.643214,3.695312,3.750216,3.807561,3.866768,3.925115,3.979281,4.02946,4.07634,4.121181,4.165207,4.209668,4.256388
FAIR,FAIR_2103,FACTS,0.311159,0.340343,0.366542,0.393092,0.422622,0.45698,0.494072,0.531823,0.569563,0.606082,0.640792,0.673807,0.705697,0.737764,0.77053,0.80411,0.838346,0.873369,0.910693,0.951648,0.99446,1.037933,1.080936,1.123111,1.164454,1.204407,1.243625,1.283255,1.324469,1.367885,1.414727,1.464702,1.516724,1.56926,1.619935,1.667696,1.713616,1.759003,1.804423,1.850978,1.90002,1.951967,2.005044,2.058073,2.11129,2.163442,2.213984,2.263807,2.31387,2.364828,2.417117,2.471985,2.529663,2.588734,2.647369,2.704374,2.759795,2.814695,2.869918,2.925306,2.981006,3.037255,3.094481,3.153521,3.214479,3.276597,3.33843,3.399103,3.458005,3.515257,3.570759,3.624672,3.678315,3.732271,3.787212,3.84399,3.90207,3.96092,4.018562,4.072929,4.124566,4.174201,4.22286,4.271377,4.320535,4.371425
FAIR,FAIR_2104,FACTS,0.286418,0.313854,0.33726,0.360187,0.385046,0.413875,0.446811,0.483246,0.521542,0.559331,0.594506,0.626226,0.65516,0.683102,0.710911,0.73886,0.767099,0.796049,0.827844,0.864507,0.903803,0.943985,0.983391,1.021264,1.057469,1.091041,1.122932,1.154824,1.18841,1.224692,1.265556,1.310867,1.359223,1.408495,1.455176,1.497421,1.536501,1.574227,1.611385,1.649585,1.690895,1.736169,1.783146,1.830126,1.877342,1.922975,1.966098,2.007833,2.049462,2.09196,2.136032,2.183547,2.235073,2.288786,2.342101,2.393137,2.441511,2.488418,2.535142,2.581621,2.628149,2.675165,2.723353,2.774018,2.827481,2.882812,2.93823,2.992558,3.044765,3.094837,3.142533,3.187938,3.232849,3.278164,3.324927,3.37449,3.426335,3.479806,3.53215,3.580206,3.624382,3.665502,3.7049,3.743787,3.783353,3.825299
FAIR,FAIR_2105,FACTS,0.394148,0.437366,0.475519,0.512652,0.552718,0.598749,0.648243,0.698368,0.74875,0.79861,0.847636,0.895947,0.943884,0.992308,1.041582,1.091782,1.142324,1.192994,1.245091,1.299768,1.356004,1.413057,1.470209,1.527207,1.584057,1.640356,1.6967,1.753968,1.812904,1.873899,1.937792,2.004408,2.072997,2.142487,2.211187,2.278281,2.344063,2.409158,2.474068,2.539637,2.60689,2.676218,2.746479,2.816876,2.887578,2.957728,3.026957,3.095878,3.165138,3.2352,3.306389,3.379594,3.455033,3.531765,3.608528,3.684456,3.759668,3.834944,3.910772,3.986979,4.063617,4.140821,4.218872,4.29835,4.379349,4.461365,4.543379,4.624717,4.704873,4.783832,4.861471,4.937848,5.013851,5.089894,5.166462,5.244179,5.32269,5.401627,5.479659,5.555326,5.628955,5.701023,5.772227,5.843166,5.914406,5.986737
FAIR,FAIR_2106,FACTS,0.31759,0.346789,0.371213,0.395274,0.422081,0.453765,0.489945,0.529532,0.571289,0.613414,0.654329,0.693377,0.73098,0.76843,0.806345,0.844908,0.883921,0.92346,0.965221,1.010826,1.058679,1.107499,1.156058,1.203777,1.250549,1.295633,1.339502,1.383245,1.428207,1.475209,1.525738,1.579765,1.636277,1.693701,1.749386,1.801912,1.85212,1.901294,1.950023,1.999514,2.051341,2.10618,2.162357,2.218585,2.275038,2.33034,2.383668,2.435773,2.487656,2.540089,2.593645,2.649776,2.70896,2.769865,2.830556,2.889603,2.94671,3.00276,3.058695,3.114448,3.170226,3.226357,3.283357,3.342221,3.403216,3.465657,3.528201,3.589935,3.650038,3.708442,3.764931,3.819535,3.873594,3.92779,3.982922,4.040033,4.098705,4.158417,4.217132,4.272466,4.32471,4.37448,4.422783,4.470548,4.518693,4.568531
FAIR,FAIR_2107,FACTS,0.304854,0.333009,0.357091,0.380456,0.405613,0.43436,0.466647,0.501854,0.538806,0.575795,0.611513,0.645506,0.678178,0.710773,0.743859,0.777588,0.811907,0.847004,0.884466,0.925794,0.969366,1.013911,1.05822,1.101743,1.14438,1.185424,1.225641,1.266306,1.308611,1.353252,1.40158,1.453473,1.50789,1.563262,1.617016,1.667802,1.7164,1.764018,1.811259,1.859313,1.909707,1.963073,2.017765,2.072547,2.127601,2.181606,2.23386,2.285166,2.336476,2.388514,2.441803,2.497717,2.556677,2.617353,2.677859,2.736826,2.794055,2.850471,2.906973,2.96348,3.020179,3.077373,3.135547,3.195646,3.257896,3.321611,3.38546,3.448553,3.510121,3.570133,3.628399,3.684974,3.741167,3.797631,3.855126,3.914643,3.975784,4.038063,4.099474,4.157723,4.213122,4.266285,4.318196,4.369747,4.421809,4.475628
FAIR,FAIR_2108,FACTS,0.259043,0.282838,0.30323,0.323203,0.344953,0.370012,0.397763,0.427239,0.457572,0.487416,0.515729,0.54219,0.567202,0.591874,0.616724,0.641906,0.667576,0.694049,0.722645,0.754623,0.788565,0.823361,0.857962,0.891885,0.92504,0.956815,0.987819,1.019111,1.051719,1.086244,1.123848,1.164423,1.207074,1.250452,1.292348,1.331606,1.369009,1.405675,1.442076,1.479198,1.51832,1.559959,1.602684,1.645419,1.688314,1.730226,1.770534,1.809914,1.849189,1.888982,1.929745,1.972663,2.018093,2.064894,2.111448,2.156581,2.200078,2.242694,2.285215,2.327576,2.369944,2.412583,2.455916,2.500755,2.547298,2.594957,2.642582,2.6894,2.734751,2.778603,2.820795,2.861374,2.901468,2.941638,2.982538,3.025019,3.068744,3.1133,3.15697,3.197788,3.236033,3.272238,3.307253,3.341846,3.376769,3.41309
FAIR,FAIR_2109,FACTS,0.386174,0.418718,0.44683,0.47407,0.503282,0.536378,0.573091,0.612539,0.653997,0.69637,0.739166,0.782317,0.825875,0.870463,0.916352,0.963567,1.011609,1.060209,1.110459,1.163436,1.218257,1.274161,1.33041,1.386616,1.442698,1.498165,1.553059,1.607859,1.66346,1.720447,1.779815,1.841649,1.905394,1.970124,2.034198,2.09668,2.157971,2.218785,2.279477,2.340791,2.403727,2.468759,2.534912,2.601393,2.668298,2.734771,2.800216,2.86502,2.929789,2.995015,3.061076,3.128899,3.198843,3.270139,3.341605,3.412331,3.482129,3.551526,3.621047,3.690616,3.760326,3.830363,3.901034,3.972961,4.046333,4.120753,4.195354,4.269497,4.342612,4.414568,4.485173,4.554383,4.622983,4.691391,4.760109,4.829813,4.900287,4.971234,5.041412,5.109308,5.175025,5.238896,5.30151,5.363445,5.42528,5.487862
FAIR,FAIR_2110,FACTS,0.253779,0.273811,0.291386,0.311074,0.335021,0.364423,0.397291,0.431836,0.466266,0.497989,0.524841,0.546566,0.564816,0.582441,0.600476,0.619156,0.639193,0.661461,0.688348,0.721875,0.758058,0.794532,0.82909,0.861278,0.891169,0.917824,0.942703,0.968094,0.996105,1.027709,1.065077,1.107322,1.152228,1.196826,1.236727,1.270303,1.300653,1.33076,1.36138,1.394377,1.432049,1.47484,1.519015,1.562362,1.605462,1.64593,1.682873,1.718148,1.753668,1.79062,1.829736,1.873317,1.921552,1.971537,2.01978,2.064226,2.104839,2.143665,2.182592,2.221419,2.260527,2.300404,2.341885,2.386533,2.434403,2.483931,2.532533,2.57886,2.621928,2.662243,2.699715,2.734784,2.770029,2.806433,2.845161,2.887666,2.932694,2.979167,3.023212,3.061102,3.094269,3.124277,3.153164,3.182413,3.213411,3.248062
FAIR,FAIR_2111,FACTS,0.337598,0.373156,0.404682,0.435544,0.468331,0.505346,0.546075,0.589384,0.633927,0.677621,0.718572,0.756067,0.790818,0.824588,0.858233,0.892042,0.926222,0.961226,0.999095,1.041764,1.087111,1.133479,1.179292,1.223836,1.266982,1.307812,1.347434,1.387593,1.429812,1.474976,1.524833,1.579216,1.636766,1.695439,1.751881,1.804329,1.853827,1.901972,1.94955,1.998114,2.049654,2.105001,2.162015,2.219091,2.276468,2.332423,2.386137,2.438718,2.491373,2.545018,2.600313,2.659036,2.721724,2.786643,2.85133,2.914001,2.974356,3.033579,3.092861,3.152114,3.211599,3.271716,3.333107,3.397007,3.463718,3.532353,3.601233,3.669249,3.735409,3.799684,3.861836,3.921936,3.981686,4.041934,4.103666,4.168169,4.234951,4.303391,4.370872,4.434391,4.494339,4.5515,4.607143,4.662415,4.718441,4.776837
FAIR,FAIR_2112,FACTS,0.271047,0.297925,0.322322,0.347148,0.374471,0.405956,0.439932,0.474615,0.509233,0.542383,0.572771,0.600029,0.624888,0.648873,0.672718,0.696684,0.721196,0.746799,0.77503,0.807334,0.841885,0.877315,0.912334,0.946396,0.979408,1.010658,1.041011,1.071827,1.104304,1.13911,1.177597,1.219556,1.263854,1.308833,1.351835,1.391528,1.428971,1.465569,1.501889,1.53911,1.578744,1.621363,1.665165,1.708848,1.75261,1.795071,1.835544,1.874904,1.914163,1.954063,1.995132,2.03878,2.085387,2.133524,2.181219,2.227087,2.270945,2.313788,2.356582,2.399243,2.441978,2.485102,2.529118,2.574996,2.622939,2.672205,2.721315,2.769313,2.815477,2.859859,2.902319,2.94297,2.983217,3.023738,3.065317,3.108958,3.154196,3.200503,3.245787,3.287713,3.3267,3.363442,3.399004,3.434311,3.470262,3.508121
FAIR,FAIR_2113,FACTS,0.298681,0.328533,0.353663,0.377967,0.404551,0.435636,0.470462,0.507712,0.546375,0.585034,0.622655,0.658949,0.694317,0.729855,0.766035,0.802966,0.840246,0.877809,0.917147,0.959617,1.00382,1.048725,1.093342,1.137286,1.180526,1.222512,1.263957,1.305971,1.349542,1.395209,1.444078,1.495954,1.54989,1.604511,1.657628,1.708165,1.756736,1.804314,1.851456,1.899192,1.948811,2.000802,2.053691,2.106429,2.159204,2.210896,2.260944,2.31008,2.359158,2.4088,2.459444,2.512255,2.567537,2.624101,2.680322,2.735071,2.788334,2.841012,2.893834,2.94667,2.999645,3.052984,3.107077,3.162704,3.220012,3.278369,3.336542,3.393726,3.449294,3.50326,3.555488,3.606062,3.656136,3.706258,3.757067,3.809379,3.862772,3.916789,3.969714,4.019646,4.066966,4.112271,4.156453,4.200282,4.244495,4.29013
FAIR,FAIR_2114,FACTS,0.265826,0.29002,0.31009,0.329994,0.352151,0.378366,0.408339,0.441223,0.475391,0.508547,0.538714,0.565254,0.589021,0.611948,0.634897,0.658124,0.681976,0.707021,0.735309,0.768722,0.804748,0.841571,0.877488,0.911838,0.944539,0.974695,1.003455,1.032626,1.063823,1.097925,1.136718,1.179863,1.225819,1.272366,1.31599,1.355002,1.390993,1.425944,1.460606,1.496547,1.535754,1.578924,1.623588,1.668009,1.712473,1.755143,1.79512,1.833599,1.871954,1.911172,1.951938,1.99611,2.044137,2.094059,2.143235,2.189859,2.233674,2.276012,2.318216,2.360196,2.402247,2.444794,2.48851,2.534675,2.583526,2.634039,2.684297,2.733109,2.779538,2.823706,2.865449,2.90495,2.944096,2.983767,3.024981,3.069031,3.115249,3.162905,3.209172,3.250965,3.288915,3.323989,3.357624,3.391041,3.425411,3.46238
FAIR,FAIR_2115,FACTS,0.301298,0.326668,0.348637,0.36989,0.39243,0.417552,0.445662,0.476705,0.509785,0.543582,0.577132,0.610052,0.642488,0.675243,0.708692,0.742917,0.777819,0.813479,0.851079,0.891798,0.934548,0.978396,1.022442,1.066204,1.109558,1.151914,1.193617,1.23546,1.278384,1.322988,1.37036,1.420541,1.472841,1.526144,1.57852,1.62886,1.677734,1.726061,1.774217,1.823045,1.873684,1.926664,1.980838,2.035278,2.09008,2.144244,2.197092,2.249082,2.300905,2.353123,2.406163,2.461095,2.518322,2.576947,2.635596,2.693208,2.749518,2.805107,2.860615,2.915982,2.971343,3.02693,3.083114,3.140624,3.199687,3.259848,3.320073,3.379609,3.437837,3.494652,3.54986,3.60344,3.656323,3.709009,3.762089,3.816351,3.871576,3.927438,3.982492,4.034979,4.085019,4.132991,4.179576,4.225441,4.271254,4.317994
FAIR,FAIR_2116,FACTS,0.381788,0.418064,0.451671,0.485585,0.522135,0.563011,0.606576,0.651074,0.695734,0.73912,0.78011,0.818396,0.854524,0.889894,0.925214,0.960736,0.99686,1.034125,1.07414,1.118476,1.165474,1.213784,1.262119,1.309839,1.356795,1.402196,1.446633,1.49129,1.537467,1.585953,1.638221,1.694227,1.752934,1.812734,1.87092,1.926017,1.979051,2.031457,2.083747,2.137074,2.192986,2.252143,2.31284,2.37375,2.435021,2.495245,2.5536,2.610851,2.667976,2.725741,2.784712,2.846353,2.911156,2.977781,3.044269,3.109158,3.172106,3.233967,3.29568,3.35717,3.41864,3.480418,3.543026,3.607475,3.67404,3.742042,3.810003,3.876891,3.941889,4.004921,4.065771,4.124466,4.182362,4.240159,4.298677,4.35899,4.420736,4.483435,4.545024,4.603074,4.657846,4.709941,4.760365,4.810056,4.859943,4.911365
FAIR,FAIR_2117,FACTS,0.232273,0.253569,0.272526,0.291395,0.312158,0.335909,0.36084,0.385477,0.409866,0.433821,0.457921,0.482648,0.507937,0.534029,0.560935,0.588586,0.616677,0.645129,0.674525,0.705332,0.736944,0.769013,0.801198,0.833447,0.865786,0.898059,0.930471,0.963377,0.997138,1.031916,1.068078,1.105468,1.143702,1.182271,1.220423,1.257883,1.295077,1.332444,1.370128,1.408443,1.447781,1.488216,1.529106,1.570078,1.611239,1.652185,1.692693,1.733042,1.7736,1.814597,1.856176,1.898741,1.942331,1.986451,2.030508,2.074157,2.117546,2.161084,2.204965,2.249049,2.293341,2.337883,2.382797,2.428335,2.474499,2.521017,2.567209,2.612685,2.657311,2.701169,2.744248,2.786633,2.828774,2.870849,2.913067,2.955683,2.998457,3.041191,3.083249,3.124013,3.163755,3.202754,3.241366,3.279855,3.318456,3.357495
FAIR,FAIR_2118,FACTS,0.349533,0.38251,0.410696,0.437382,0.465408,0.497081,0.532532,0.571103,0.611695,0.652719,0.693144,0.732632,0.77138,0.810366,0.850037,0.890481,0.931228,0.972122,1.014699,1.060446,1.108072,1.156506,1.204713,1.252182,1.298822,1.343979,1.388222,1.432625,1.478319,1.526007,1.576976,1.631224,1.687886,1.745592,1.802019,1.855869,1.90758,1.958059,2.007882,2.058156,2.110312,2.165014,2.220883,2.27683,2.333012,2.388248,2.441944,2.494835,2.547735,2.601289,2.655979,2.713058,2.772962,2.834556,2.896154,2.956486,3.015315,3.073413,3.131548,3.189634,3.247822,3.30638,3.365744,3.426775,3.489719,3.553995,3.618531,3.682574,3.745339,3.806687,3.866373,3.924368,3.981791,4.039225,4.097357,4.157104,4.218156,4.280091,4.341138,4.399187,4.454423,4.507335,4.558766,4.609516,4.660386,4.712534
FAIR,FAIR_2119,FACTS,0.300541,0.329904,0.355093,0.380008,0.407612,0.440008,0.4765,0.515812,0.556718,0.59747,0.636612,0.673615,0.70897,0.744008,0.779341,0.815145,0.85124,0.887751,0.926387,0.968737,1.013147,1.058343,1.103108,1.146917,1.189694,1.23074,1.270636,1.310547,1.351782,1.39511,1.441957,1.492208,1.544799,1.598127,1.649568,1.697773,1.74369,1.788662,1.833283,1.878752,1.92661,1.977467,2.029593,2.081704,2.133988,2.185081,2.234271,2.282394,2.330445,2.379167,2.429094,2.481635,2.537198,2.594395,2.651278,2.706454,2.759681,2.81189,2.864028,2.916016,2.968055,3.02046,3.073732,3.128839,3.186003,3.244506,3.302979,3.360513,3.416316,3.470359,3.522449,3.572654,3.622325,3.67213,3.722843,3.775469,3.829559,3.884585,3.938483,3.988911,4.03623,4.081097,4.124544,4.167491,4.210835,4.255845
FAIR,FAIR_2120,FACTS,0.261203,0.286551,0.308032,0.329517,0.353508,0.381991,0.414013,0.448181,0.483136,0.516794,0.547185,0.573625,0.596999,0.619232,0.641229,0.663295,0.685866,0.709563,0.736378,0.768168,0.802564,0.837803,0.872227,0.905146,0.936451,0.965239,0.992603,1.020279,1.049829,1.082121,1.118899,1.159887,1.203618,1.247956,1.289482,1.326499,1.360454,1.393214,1.425512,1.458877,1.495256,1.535374,1.576894,1.618138,1.659364,1.698795,1.735539,1.770731,1.805682,1.841356,1.87843,1.918718,1.962699,2.008516,2.053625,2.096248,2.136104,2.174453,2.212584,2.250428,2.288276,2.32655,2.365911,2.407614,2.451917,2.497857,2.543589,2.58794,2.629992,2.669832,2.707294,2.742535,2.777367,2.812662,2.84942,2.888921,2.930548,2.973608,3.015387,3.052876,3.086623,3.117529,3.146965,3.176118,3.206137,3.238638
FAIR,FAIR_2121,FACTS,0.369478,0.410295,0.44726,0.482483,0.518583,0.558156,0.600595,0.64461,0.689538,0.734271,0.778124,0.820922,0.862882,0.904834,0.947189,0.990064,1.032985,1.075748,1.119655,1.165973,1.213759,1.262206,1.310525,1.358316,1.405515,1.451598,1.497269,1.543577,1.591363,1.641146,1.693925,1.749694,1.807754,1.866999,1.925545,1.982306,2.037281,2.090933,2.14379,2.196795,2.251156,2.30747,2.364703,2.42202,2.479564,2.53641,2.592212,2.647652,2.703336,2.759754,2.817277,2.876895,2.938968,3.002601,3.066448,3.129469,3.19159,3.253502,3.315752,3.37822,3.440984,3.504224,3.568264,3.633775,3.700949,3.769327,3.838066,3.906554,3.974121,4.0406,4.105753,4.169517,4.232753,4.295913,4.359543,4.42438,4.490236,4.556812,4.622685,4.686138,4.747266,4.80642,4.864245,4.921371,4.978435,5.036369
FAIR,FAIR_2122,FACTS,0.251533,0.276209,0.29889,0.321221,0.344888,0.371306,0.399021,0.426609,0.453722,0.479581,0.503934,0.526956,0.548996,0.570943,0.593188,0.615834,0.638933,0.66269,0.688147,0.716264,0.745866,0.776088,0.806114,0.835616,0.864551,0.892476,0.919949,0.947848,0.97696,1.007721,1.041003,1.076655,1.113934,1.151759,1.188411,1.223042,1.256305,1.289088,1.321792,1.355209,1.390333,1.427531,1.465629,1.503787,1.542141,1.579799,1.616382,1.652505,1.688801,1.725726,1.763601,1.803319,1.845101,1.887995,1.930712,1.972354,2.012851,2.05287,2.093007,2.133176,2.173488,2.214124,2.255397,2.297919,2.341804,2.386556,2.431207,2.475129,2.517825,2.559302,2.59945,2.638331,2.676848,2.715428,2.754568,2.794905,2.83613,2.877894,2.918819,2.957388,2.99388,3.028751,3.062693,3.096304,3.13016,3.16507
FAIR,FAIR_2123,FACTS,0.280313,0.308495,0.33354,0.35868,0.386737,0.419863,0.455127,0.489732,0.523524,0.555853,0.586463,0.615564,0.643651,0.671741,0.700264,0.729338,0.75878,0.788649,0.820133,0.854274,0.889812,0.925879,0.961652,0.996862,1.031509,1.065173,1.098388,1.132031,1.166944,1.20357,1.242811,1.284453,1.327688,1.371374,1.413734,1.453966,1.492698,1.5308,1.568737,1.607356,1.647687,1.690071,1.733218,1.776258,1.81937,1.861628,1.902649,1.943104,1.983694,2.024907,2.06707,2.111114,2.157224,2.204359,2.251161,2.296734,2.341151,2.385218,2.429526,2.473931,2.518524,2.563472,2.609085,2.655984,2.70425,2.753328,2.802136,2.850007,2.896462,2.941566,2.985232,3.027568,3.069551,3.111618,3.154278,3.198174,3.242888,3.288012,3.332106,3.373645,3.41303,3.450805,3.487737,3.524456,3.561554,3.599853
FAIR,FAIR_2124,FACTS,0.296378,0.320414,0.341263,0.363102,0.388555,0.419051,0.452844,0.488227,0.523899,0.557886,0.588901,0.616851,0.642657,0.668263,0.69442,0.721294,0.749243,0.778832,0.811974,0.850345,0.891179,0.932675,0.973157,1.012133,1.049602,1.08478,1.118629,1.152802,1.188968,1.227973,1.27154,1.319173,1.369274,1.41963,1.466866,1.50956,1.549761,1.589643,1.629858,1.671874,1.717518,1.767272,1.818478,1.869425,1.920466,1.969792,2.016585,2.062116,2.107806,2.154598,2.203104,2.255103,2.310866,2.368313,2.424814,2.478707,2.529845,2.579653,2.629505,2.679275,2.729246,2.779806,2.831594,2.885821,2.94261,3.000849,3.058578,3.114666,3.168265,3.21961,3.268584,3.315446,3.362103,3.409358,3.458145,3.509637,3.562985,3.617385,3.669974,3.717833,3.761834,3.80307,3.843033,3.882898,3.923762,3.967149
